OLS_lD,OLS_α,GLS_lD,GLS_α
-1.841335551291765,0.9113655619945877,-1.8379178916695058,0.9459836757999079
-1.4171452277410523,1.072082256015726,-1.3838002734609773,1.0996129942646167
-4.594180613609966,0.02215562842379981,-4.601167486783857,0.017271982228726307
-4.452995894121518,-0.018769339402901153,-4.3567508978650435,0.08139845561594983
-4.294219805957333,-0.022832911161152936,-4.264960029412458,-0.005522760033675318
-4.518089851561603,-0.036561128344299476,-4.442417189403565,0.041778551361132475
-4.297062949444488,0.01329137646417422,-4.257521240554571,0.04355214973732808
-4.533276818057269,-0.006170315880773103,-4.518219744850612,0.011075879681601314
-4.260018903111577,0.002795497426294702,-4.261820444108741,0.0012621807346608368
-4.700312975515091,0.002730210524987342,-4.704506541807276,-0.007378580641707726
-4.5587060103950385,-0.03757054733708998,-4.534088853105748,-0.010023334031333708
-4.6405184294510775,-0.03148477991248555,-4.626451038487421,-0.021362173201265634
-4.393971955216063,0.0412534754505387,-4.385492892122796,0.04132705597418656
-4.129833250969993,0.11623760766646996,-3.980335335207298,0.2735404951539048
-4.34089985666898,-0.03828679216567821,-4.2244614771667175,0.0847869981178889
-4.280076716216184,0.16555826352706404,-4.308667814453062,0.13191727216822
-4.512346410434011,0.010559653143904058,-4.413031448348303,0.10820672730316858
-4.489297207758824,0.06625350812701214,-4.402501655775277,0.17040947699958411
-4.485413016632142,-0.04800789397723548,-4.438582577254903,0.010405372979822625
-2.22453918176185,1.2037256723843797,-2.3234225666983876,1.0974539416624662
-2.9599572138742687,0.7640058984282447,-3.089239920791043,0.5947807311777792
-3.3255523504440276,0.45714375236874005,-3.295771830800482,0.47578021528205583
-3.1050658130761786,0.5083163585878872,-3.1621388192539768,0.4408823372173834
-2.720007122257913,0.7652985093158513,-2.7356170897129046,0.7113525613403577
-1.7383052810635018,0.8382348865616986,-1.6201236525839287,0.9771617388759478
-1.2661252344400804,0.9948578399390069,-1.2230854671506197,1.0536264548376428
-2.8661504475165227,0.3264070144610365,-2.847614726234278,0.39169251660328935
-1.6745625710338228,0.9368577083286631,-1.6059799569583317,1.0040227435686777
-1.4827422690537162,0.9057937575347825,-1.3874340808594483,1.0531332861835943
-2.6863622095828035,0.44385295580478434,-2.7191968707703853,0.45244608746937676
-3.8821006298780976,0.39599168666970286,-3.7936120595308074,0.43550385849914885
-3.966065506207398,-0.05687400808535159,-3.9177682305208985,-0.014054942349531833
-4.010698101109567,-0.016860273112428104,-3.961411925320602,0.024293130587973694
-4.0011820293747675,0.12080930753583985,-4.00166895655814,0.12175013039945996
-3.942272711241367,0.23464692728838443,-3.827336370012562,0.32835397232437813
-2.834927826575985,0.3326482158219175,-2.8032434579990886,0.4052086614953562
-3.994487285732575,-0.027189758035113698,-3.9311940731889132,0.023017953625297828
-2.310915527875876,0.7851874585761944,-2.3218550282396087,0.7820146488527384
-4.305103076967807,0.015370670719878632,-4.244832809282982,0.07821868234313518
-1.6057819450033204,0.8997468595215885,-1.3954278132766071,1.120674983540319
-3.981553839850676,0.03285525574197834,-3.968359223293927,0.050683943527989654
-2.859420291889087,0.39037809165224857,-2.890068433866271,0.3753072043778751
-4.290276652892015,0.11761449182552752,-4.206945357939228,0.20030259164797595
-2.7360983475229315,0.49028104243784654,-2.7333059891048803,0.5057743954615652
-4.048192037996188,-0.00839437471801574,-4.037758580727592,-0.003364849706133364
-3.643569630551694,0.3425650381625793,-3.6014178410023674,0.3687578347654219
-1.8132359155975681,0.7907546420784737,-1.7806106958955268,0.8195767924232534
-3.4296595486853203,0.12493806029913657,-3.445208039406108,0.11901960301145083
-3.3364740837246245,0.6936021884891552,-3.3719250582104756,0.6015568852335417
-3.0047104258216457,0.7420433962087749,-2.954336775433672,0.7821733011172352
-2.630757592751756,0.7128621721938657,-2.779640601076555,0.5550338120078667
-2.0670601228110614,0.6969445748881746,-2.069090425613814,0.7354647937367582
-1.9690294215185595,0.6842108848613577,-1.9543402664608944,0.7200734459272415
-3.5499378537974664,0.16755571981104112,-3.456086015955811,0.245306596159831
-2.0163876623812342,0.6721460832070214,-2.026602444921716,0.6870509398780483
-1.8900584021411841,0.7633487806709613,-1.8498221886148958,0.8124879891445863
-2.3417378799086705,0.4845782002223977,-2.2830366577430294,0.5871295638220972
-2.222735642338514,0.6033565787215505,-2.2073116444964027,0.6255805131686547
-2.647937897503647,0.6095686205012658,-2.6776868620517504,0.5681002218652966
-1.7705771225630942,1.028851255915832,-1.7472023895207274,1.0735895759770455
-3.703686351928919,0.14695843369405281,-3.6844150836751526,0.16723353401464802
-3.4633904815930485,0.3230216990073167,-3.4650191904329968,0.35166957678082705
-3.5064340310385944,0.22775942473188593,-3.5669765752979856,0.16617621766703228
-3.061361977157471,0.14963416744738822,-3.0668512338727325,0.14264573847397344
-2.9135426054005773,0.4912904833076617,-2.9300959403723503,0.4898591901470971
-2.8613262367764296,0.3256184484854412,-2.897548280512647,0.3308870610423291
-2.8699225093301717,0.5052655727899342,-2.8544177196193865,0.5284764085689593
-3.4119658633935437,0.024323269276855797,-3.3816951067272623,0.045584141314256095
-2.481087577774499,0.9986265287349294,-2.445688795394632,1.0281149334356616
-3.565815785394703,0.23466158348196942,-3.521176020522899,0.2628702076761329
-2.4398011154752233,0.7292139532839457,-2.4657999108013997,0.704216540661918
-3.6025269561045583,0.13326929099565987,-3.566399779364904,0.1783905992025711
-2.3213975768089607,0.8464171314480353,-2.453775570137631,0.6966983134557362
-4.019671897546887,0.09794545314566605,-3.954501576463924,0.1595283513259085
-1.791043359505645,0.7628594246673313,-1.6789348334269585,0.8938101383110508
-3.4324728491037746,0.3366199607261322,-3.360909961685357,0.42544473062890503
-3.0353315908311878,0.2950184885467486,-3.044521908053451,0.2746225719612089
-4.1142184521639695,0.060421092270814825,-4.107246993842659,0.06446997744518951
-4.069482876935982,-0.01820214984648061,-4.047484482860683,-0.00042146236490423145
-1.7085115770284336,1.2232666613232137,-1.8597445688398944,1.0608400732232774
-3.515863010133689,0.2696396070202596,-3.4551654877675446,0.31236686868219155
-2.034437331130473,1.0475980253578179,-2.1194547061389852,0.9588102152666051
-3.7926070811405364,0.2297255835571761,-3.7593153842961025,0.24103249309692126
-2.5475801905755073,0.7539963801435015,-2.4712637199917156,0.8478648326325032
-2.2655544775456686,0.7924494939748286,-2.2756837145081352,0.7998454910645398
-1.7615956288255195,1.2638848305696637,-1.9699975443037236,1.0621456669540321
-3.4559993640302302,0.4753638153842026,-3.4818661998982328,0.42135741094202517
-2.2248194218726987,0.957716188193773,-2.1671204152271675,1.0336186978721884
-3.6540019010784306,0.14620939541909905,-3.597185524408349,0.20230115164356838
-3.416254040401922,0.4113765229276005,-3.333216331505604,0.4967453170838929
-2.054132222969681,0.836743508836534,-2.0021725376908233,0.8852329492550163
-2.6795498060441085,0.008464577402948592,-2.6349467603861725,0.05360902038011358
-2.358142134194777,0.5469844026279116,-2.425269953616164,0.4755168685240249
-2.260438258328225,0.3591090851059704,-2.215031452987534,0.3909397302250465
-3.6705799231828156,0.2131260076358501,-3.688585980501875,0.18642005039846057
-2.589558047970966,0.3757773837436069,-2.6109488183800296,0.35834233431483853
-2.7572865240167648,0.09303478383261599,-2.687739300672987,0.16804741613787774
-1.68998114840403,0.7705774129331022,-1.7223129690134331,0.7257418275627168
-3.235936146550305,0.27738584237137687,-3.0874308928959016,0.4081850055798773
-3.422694088570559,0.27806767069007066,-3.3046155925052694,0.36793150156184584
-3.382703513095631,0.36941175837855766,-3.3002478036616494,0.412328054311898
-2.925464922622824,0.48651103860233746,-2.9173549404801027,0.48417322979962896
-2.9309292425229554,0.21993264512417987,-2.810270275982804,0.31986624317875056
-2.171245140659696,0.25755661858018364,-2.213132602938786,0.208635633904534
-2.4271349211908273,1.2481113849780634,-2.5985711374559086,1.0840121346670255
-3.2538344037476925,0.5040132836127569,-3.3816837187389477,0.3732013103909039
-2.2058375569558475,1.0440364057955076,-2.498744245295126,0.7058783637283316
-3.3992185145941125,0.32931764465356395,-3.423108964102451,0.27333290427861856
-2.838399011190617,0.33542723799356544,-2.897498724837033,0.2549698593375776
-3.2940589876267055,0.3841143283404911,-3.258565887984784,0.38049328113625935
-3.365788624429129,0.29391510500562035,-3.3537507424499977,0.28587575263619575
-2.3942955112988056,0.5458122474113623,-2.4314846202040714,0.4336700930898014
-2.2433905038305415,0.9178303209209275,-2.3576047610393798,0.8081451942767065
-3.069407968253966,0.20970546398721268,-3.100925468492092,0.17645098449828292
-2.2852958604471905,0.9450948054321469,-2.470554056654588,0.7087643993863935
-2.8137036054279445,0.12032493381591358,-2.6526369304707966,0.2648281987046175
-1.7456590119323483,0.688477923472469,-1.6518858234238274,0.8033744846081434
-2.9875544532664495,0.11306133346065828,-2.8716836192986834,0.2395982585240213
-2.566036902082514,0.39586237122417955,-2.500236398351564,0.4358689483372582
-2.845297618798096,0.3702262961727083,-2.8863384267741763,0.30757083006049507
-2.683375626685013,0.15081665924676813,-2.699557593674058,0.12456925471214428
-2.4069818073645646,0.32365147943333383,-2.412813613379755,0.3317021329121114
-2.5275889874721127,0.5430117219736328,-2.523490632393491,0.5127602383763508
-2.2320527488426,0.6455768900639978,-2.1539727349569127,0.7173546253676583
-3.277812676090427,0.2702912512594615,-3.237413880643334,0.3166865456901354
-2.545294616299058,0.2771720616582414,-2.5552553771597832,0.2631962780643702
-2.606033259605036,0.38480232148184434,-2.5988071034577627,0.36258618750239413
-2.6806231029607694,0.4702025022712242,-2.705308967172729,0.430422815957401
-1.7415303032735698,0.7324448006281212,-1.6662076972083937,0.8368004396766922
-3.154884835066623,0.508208299814374,-3.125627739957827,0.5033322882540421
-2.6312847837219415,0.3701668709420236,-2.604695365281054,0.3978205423977613
-1.2801743185649608,1.0293227385406372,-1.2344044391943796,1.0861570896236705
-2.2382308532509514,0.4100227256053053,-2.199200199389513,0.4766461367015943
-2.883378006303749,0.23147624187507176,-2.843681268269813,0.24233911523846918
-2.9756146847959606,0.3568812238388972,-2.896590984428616,0.4463770450842035
-2.7555992605686583,0.4308523629243233,-2.7591712143844846,0.43359688500008153
-3.195286500515415,0.17904314235768481,-3.1612647492364845,0.20443042916038068
-3.163410965066257,0.35064445437924263,-3.1687364731766627,0.32347385414545776
-3.222173505144136,0.06660841708200138,-3.236770467813246,0.05494843938760148
-2.5353288911050065,0.21702154136290908,-2.531739405262723,0.21537930730255975
-3.0631511488395518,-0.06711117123321841,-2.9671367028913727,0.0370006966639423
-2.4260078649242978,0.49221685327416687,-2.4994376278761585,0.41820808732074066
-1.4333554538811537,0.8918501181212779,-1.413549701636439,0.9271224743971944
-2.9045039132280266,0.08920961084026224,-2.7732180976687273,0.2239093729857237
-2.854923352014339,0.594903340006141,-2.9031380683468826,0.5511909058275853
-3.1394421029314987,0.09696764636919397,-3.1622448824824905,0.07749279074102229
-2.409278598138446,0.709899627220933,-2.4541659553666526,0.6372601877743574
-2.850570435274234,0.4814211557304411,-2.761746173478182,0.5453504942445898
-3.089915635287058,0.6061319011068704,-3.1707807900988256,0.4979117204158927
-2.632851169766539,0.8557900066428772,-2.8041929762792583,0.6339680090564456
-2.865889044244083,0.6021110631140019,-2.876709412047533,0.5630285829717917
-2.0754377967896804,0.7100573254425981,-2.1154573085593547,0.6442737119894221
-2.9864985602328176,0.4991234909816029,-2.925949442060082,0.5461989093946384
-2.308349186286282,0.6999886274338714,-2.2800625654601556,0.6965424062980033
-2.2315437557947373,1.0684547550889612,-2.5377748158214,0.7482172577668882
-2.8677914722004534,0.4095496889486334,-2.843565543919555,0.43877075891711276
-2.304041118269623,0.8132119182850364,-2.4906955828806785,0.5765331655725614
-3.311038027381217,0.3013606996899263,-3.306488929471046,0.3089206978377925
-3.7437226899826577,0.03561731102276511,-3.7453645743856314,0.052676757241063986
-3.1977167940119564,0.06957076504901849,-3.2127596438429094,0.05452373295570097
-3.3036952499507226,0.08581541784751678,-3.2683935246650653,0.12325852093797202
-3.1127643960727323,0.22153466286733448,-3.1310984087858675,0.19295512193654155
-3.4998305824940186,0.1959167437284286,-3.516468284808261,0.18399603907939485
-2.782441469358595,0.3598261131608602,-2.8559050181741545,0.2866411384984459
-3.7205050455641757,-0.003345096240195744,-3.687029785030548,0.01606566776649058
-3.4735475097313184,0.21606452143151955,-3.477358235852465,0.22230852168241583
-3.9437722054375026,0.03752329416068889,-3.9467441768051192,0.026899407075201585
-3.4647415866200983,0.0794163303502593,-3.5060276570533535,0.030718733564032322
-2.5508503350258422,0.5003641021818463,-2.5968128394302052,0.47510648220155005
-3.5686497656438867,0.14263125436816537,-3.631556647727731,0.06973371746980497
-3.48048269156412,0.0836849715874699,-3.4988600588675056,0.0539633856919647
-3.401750876850084,0.1199178977363431,-3.3733905515951803,0.14577941834713912
-3.5834599333317687,0.04436090321116026,-3.604341550806137,0.02226244249203239
-3.3651754776079965,0.0398693559434129,-3.3971660277098104,0.006100698527818841
-2.9524698175891047,0.11768024644007014,-2.8946403327437795,0.17212948256320973
-3.6477085728869003,0.15413286150914018,-3.6434067334783373,0.15760983123000422
-4.130123581627297,-0.033305578806395175,-4.09003832724305,0.004510923930337296
-3.5075016148209652,0.08752132798841572,-3.4140492648069194,0.17759283033694534
-3.3122437769828146,0.039617439618446326,-3.3470875498815524,-0.003169444048689393
-3.670036281886537,0.030731517408884912,-3.638489928315144,0.0726508147095484
-1.5534502625244713,1.2817912101652347,-1.7306661942986676,1.1081028091407368
-3.640270637855755,0.1687020569856017,-3.609968109282376,0.19707856133136623
-3.2646947252318164,0.09025837396839265,-3.2765065253672487,0.0719498628160195
-3.725208082286448,0.08336291789092343,-3.710633076529045,0.09884696072040511
-3.5189453325805644,-0.03630833253220089,-3.457026850530763,0.026332281048982224
-3.4431983087185802,0.14802590143851901,-3.4618387299624636,0.13462664902974897
-3.413336171920342,-0.02586615009864346,-3.390101597788266,0.0008980571778568914
-3.741262629539161,0.0505224803161326,-3.7532025686004387,0.03381606823584197
-3.5016719835568573,0.1782892090211945,-3.5010397986014503,0.17511045681895043
-3.492256991729448,0.08400160815149604,-3.474167332813291,0.1114825598152221
-3.261253076483799,0.108658608777354,-3.2217991684616827,0.14508436494217383
-4.084490867367132,-0.05476533857369503,-4.036514711361753,-0.012283342877801473
-3.5045016782108345,0.09581710242762753,-3.4898911007190034,0.10881168416895759
-3.540366731463525,0.13080862953612282,-3.524471479780805,0.13634998195274067
-3.94728703196229,0.06975166877077044,-3.922231520978888,0.0888493777997648
-3.4170297667164355,0.06644539190352106,-3.4039471763738147,0.06805923499815346
-3.2779212523188317,0.16865495550213083,-3.260541779946206,0.18741017672650795
-3.362547427734917,0.03848883918247381,-3.3630142451529323,0.034762609192906066
-3.456331570082188,0.11183689325997648,-3.4765368413774658,0.09339189166201475
-3.179341719816156,0.04214480258357867,-3.190563337232684,0.04202202590178245
-4.056335483808548,0.05006997949812231,-4.03746827071814,0.06495506493563559
-3.5783590223026884,-0.04016883434698926,-3.5601587433063697,-0.007992113148471642
-3.378574460976415,0.1715444709472962,-3.324296570919775,0.21209801611313914
-3.3874430198147767,0.12424999644502677,-3.3870291777429,0.12753104181881467
-3.416083339796389,-0.02223329479705427,-3.3541749329845336,0.04664140230435264
-2.97043842363904,0.2649942346644458,-3.0102868666976437,0.2322229523348388
-3.400294728497604,0.03835080996506335,-3.320825886266355,0.1257342711661754
-3.9271390322718105,-0.018789321125034064,-3.8706745479058227,0.03703923341001929
-3.3398876079529707,0.09915613722933259,-3.364719625085346,0.08376406910187971
-3.0912708545505563,0.33008212646242185,-3.17130629560059,0.22863861483676062
-3.9921481816894424,-0.001961566371509349,-3.960263170901325,0.03304544547068082
-2.459557091152373,0.5823158433698268,-2.585038719184408,0.44366585443794426
-3.5402661622990923,-0.0007873374010465284,-3.510077298997123,0.03531964309843165
-3.516934956771612,0.1762661171610702,-3.5055525623030905,0.18275949323138463
-3.087541060036541,0.247867316610062,-3.0658725507640625,0.2840177968131388
-3.3868884131945,-0.026775717317303105,-3.3766222630418845,-0.012267298314131321
-2.9760385165637846,0.03613642398867256,-2.989847059413048,0.03125109075831212
-3.5134192789396774,0.021039433319561596,-3.517312039064531,0.008943712199946899
-3.106319849567736,0.6716913262032094,-3.1434483445347365,0.5918514220862884
-3.2035271137250874,0.14839118163457954,-3.2240504676163493,0.1275632249694192
-3.5787631508134847,0.29036668953002476,-3.5228917412807244,0.32266360426863006
-3.2775731153495684,0.06531132426592379,-3.214117307043808,0.1270179085963946
-2.8039662412475668,-0.03958609342425845,-2.7643982786329406,-0.0008483551001741427
-2.5964935175811483,0.4367669126835185,-2.505088086183771,0.48751405047989305
-3.010010407790938,0.6066069814736181,-2.922216399389618,0.6411853856306441
-2.2856213884402354,0.4803768463924243,-2.2783530632241717,0.4703435180310155
-2.8571438002140006,0.33771365392383146,-2.8178805746627167,0.36860515286276796
-2.820753978025868,0.13834141184444526,-2.6854638550399783,0.26513094063165443
-2.993129577908073,0.1624690280826968,-2.9936005223917697,0.16987401550928954
-1.7765481975610031,1.0916098944115245,-1.7073488771279282,1.168163961583065
-2.6384133183554432,0.8433187618987361,-2.639910640381983,0.7970630093782325
-2.040034337206327,0.7334395428792426,-1.9919412678456498,0.7960031414330047
-3.337628470665914,0.4675870032877967,-3.2690544634217504,0.5162436894317065
-2.7361155874600733,0.15241006000475465,-2.687308678217666,0.19623863439968764
-2.735282695378766,0.11800011055293247,-2.700817784453758,0.15062154419329907
-2.7507374785888548,0.1885061588022463,-2.7828484641329605,0.13783867816101053
-2.744177091892782,0.9535003613520843,-2.8551704811374807,0.8162632286118927
-1.4359663209903006,1.0737907266098112,-1.3393503700541731,1.1775061467354704
-3.082084498738263,0.677918606199789,-3.187431321876424,0.5285235664129793
-2.876699165418227,0.5997201123568381,-2.8048092980848347,0.6348104091517941
-1.7098420136388999,0.9704043003648373,-1.8034538633743784,0.8762162356353296
-3.0425418491457634,0.40441412395734844,-2.970354527551714,0.49547387010610877
-2.94788047427234,0.46859766442678463,-3.0094614668653543,0.3936539370114816
-1.4844847653682285,0.9856292993128548,-1.3894818800392439,1.0760448284707786
-2.78984756803111,0.384182335840455,-2.8404539536506404,0.3200822553164977
-1.711073737734636,1.0754189109144772,-1.8129602349006215,0.9579943696720746
-3.010520023895925,0.20938773499878494,-3.0336480692970427,0.1903052060672262
-2.3383191376612853,0.6446955775752414,-2.2833101318534594,0.676127192747706
-2.8490756193940108,0.017778579946824635,-2.829216822401041,0.04269943886283137
-2.6419053757058215,0.44933604687507156,-2.5558944997913744,0.5105609281376917
-2.7508506485920865,0.2765976913527126,-2.723665459268149,0.29601400648937043
-2.4403934109806436,0.5659639027050662,-2.4229731250975117,0.5973091363253735
-2.9062499607693812,0.24566132188662415,-2.896703317966338,0.26386379367247503
-3.9807034783383237,0.18969844972197691,-3.9611180650585083,0.20633297038864906
-2.4937503036771815,0.6731405105624209,-2.427737934484834,0.7653936945383296
-2.6342968108064984,0.44101221616278075,-2.6843389350835443,0.35671338272450864
-2.6294839435647397,0.4252319295664293,-2.607873948599878,0.4016594636272806
-1.9241475976727376,1.0694275837518799,-2.1020291521763115,0.8716934326954456
-1.3990236638336988,1.0614771511229826,-1.373260455091645,1.1101287298579923
-3.06553488060651,0.11340486460203891,-3.085455049052189,0.1018840547613918
-2.725500275044686,0.580106973953411,-2.692275384398399,0.600652761833198
-2.213828255090254,0.988657138510419,-2.355818564655291,0.8267356592986056
-2.309643589684546,0.15736407448516765,-2.2718605446960125,0.21252096608187834
-3.187014672478343,0.5847571775008333,-3.12214823003481,0.5968946206053986
-2.304726514766079,0.6950690009455833,-2.23419470803396,0.7878435242531008
-2.3218896650539396,0.7559304295817277,-2.333455668137023,0.76495448438705
-2.314050517934904,1.096426129633004,-2.487548763743974,0.906836004049442
-2.2986263461210967,0.6482823467577568,-2.25883245381429,0.7155132043775029
-2.3602874127636753,0.7753502297425605,-2.4018897348984622,0.730325124552691
-2.801055262462416,0.6351102919347333,-2.83787006009679,0.5325734843218219
-2.6966254524021505,0.16742639764941813,-2.757526991294545,0.10241117096879739
-2.134730760086261,0.5132666427911659,-2.2036861337643616,0.4674608069449719
-2.562275222343721,0.047381460564837496,-2.5435767329684422,0.06389800250217545
-2.754324690836338,0.1232819779115868,-2.759988546620975,0.11360326438038462
-2.984066760216182,0.11479564124677566,-2.9774597677192025,0.11964840258101556
-2.8105882292313744,0.15809799222184218,-2.7799366486329937,0.18899114793879151
-2.7472138804576023,0.06186709256529177,-2.761243107009038,0.04936145211797359
-3.038708838230333,0.1090747125311502,-2.9188557326237787,0.22939242208367802
-2.8926449676192547,0.055604973964070936,-2.907356751109245,0.04478561657828815
-3.679357822404821,0.1609179074898286,-3.713801881086462,0.11664781049748317
-1.9648877854225582,0.9041910633852819,-2.0374964310716814,0.8150495592163541
-1.4939613897574429,1.218336003513663,-1.7445175953813976,0.9616372584452673
-3.445114479847472,0.16599466246880823,-3.425466268938609,0.19186815686504205
-1.5930803624033594,0.9464687069060922,-1.5622256692147412,0.9669738305837575
-3.6575416584217173,0.20999846179088166,-3.599576999525479,0.26526049072179214
-3.4720607088259072,0.10578673408760508,-3.472869255803423,0.11497824910383064
-3.045258525967684,0.17756127229809948,-3.061400446855222,0.1678630325593984
-2.593500582127289,0.19443904628169584,-2.6285791395767886,0.17195197758494576
-3.489362596608407,0.184612156992344,-3.4668130436044797,0.20332182416096795
-3.356975538698336,0.10917603818920796,-3.3620785728334406,0.1053789861280609
-3.8452469292635847,0.06923529883927415,-3.8064968543792945,0.10546271343081223
-2.656631362120258,0.36057945391554647,-2.6764040561406883,0.37499142752674774
-2.708729287729531,0.21437710059124626,-2.7409469865304272,0.19694322626331326
-3.852102644191799,0.06288131639065142,-3.875417195182546,0.046312484447719265
-1.7821429521825412,1.012583294354659,-1.7524653366801197,1.0593667540570773
-3.4024209681565587,0.04823008842203791,-3.421095863049823,0.0174493165525543
-3.092284633039432,0.0979931717525524,-3.0551528777969823,0.13909151286388166
-4.012995278836467,0.02284897798205776,-3.997637554986798,0.03245384339420113
-1.946564810291978,1.0379810652904347,-1.9660293444208419,1.0265885579170586
-3.624316521409721,0.11006635351971994,-3.658771594832039,0.06971422284377797
-2.9052557033823962,0.2765588993171111,-2.98147444354881,0.1981430053419898
-3.1187062635990426,0.5490381929764716,-3.1688997044647866,0.5145832403477704
-3.8462188637980415,0.06983537053824662,-3.846826416587588,0.08334274283212625
-3.374756414839279,0.1035366303463725,-3.4101786384095107,0.06643601318810836
-2.827857348697238,0.12016770112109931,-2.808638680287078,0.16379686135818622
-2.844044245941305,0.21984478158809928,-2.7800163498015107,0.28121873944108233
-3.74695797636741,0.26770815370053214,-3.7891134196240146,0.24765679754423872
-3.0082965847300507,0.3743753189694239,-2.9859325554334704,0.40670045476857286
-2.779271675728804,-0.031872716848692306,-2.7521761590101956,-0.00190631464145379
-3.4123495129415993,0.10300819770986891,-3.41543264833806,0.08216417387908104
-3.961544066691216,0.05967419850339439,-3.9430068188390095,0.08163149992592436
-3.4580807803619997,0.16355118717158135,-3.4701424737605144,0.15782295291049167
-2.2418682007910693,0.8280694833233202,-2.2199570749875193,0.8695820486621458
-3.8365717101966386,0.21140352319279287,-3.840817566089618,0.2140690207863326
-3.504699338240787,0.019935953671229356,-3.5017232085648433,0.02134724169925049
-3.0146538977874187,0.25555088840992113,-3.0126829538838447,0.2786382469459526
-1.9106389319380188,0.7688522666118409,-1.9018768929341197,0.7911016667129775
-3.4366940018001166,0.10665252076067588,-3.481071772550265,0.05700849831442644
-3.883482962494975,0.06710428903944177,-3.899153396287042,0.049193740239122666
-2.5403456483766647,0.2594506315743459,-2.575600146817693,0.2508050120174957
-2.8931666468696893,0.15550727628281358,-2.9352830801197913,0.11108517787093392
-2.164461892614999,0.6002158788797036,-2.094704286417171,0.7056034379488718
-2.0527857247328427,0.8667994665801402,-1.9650363590669864,0.9648827094756146
-2.5904533120524693,0.2417974135759895,-2.5836112831137146,0.2792482143466808
-3.6713430499968958,0.09889344236015063,-3.6262018192928274,0.1477313046211909
-2.72173930018071,0.8278928974367616,-2.6318879557025836,0.9693748340784992
-2.504229096431681,0.6330738017737456,-2.474646912969692,0.6782502465086527
-2.330208075559934,0.5454700161935992,-2.2841226574508857,0.5661714929398733
-2.632925762839962,0.6597286660763242,-2.6455456752712427,0.604115619222492
-2.9207076229286795,0.6476942106539774,-2.9407594059288016,0.5955055926794091
-3.400489357237646,0.1835562254996077,-3.3132059917887884,0.25514813638536127
-3.42571721592018,0.2328666401899433,-3.3868160763487123,0.2787630045267375
-3.250550597544178,0.3359833987198648,-3.2793659655114933,0.27991811950077705
-2.9324827220593725,0.343719045487866,-2.9260457467311274,0.36854344522021903
-1.9883020523707344,0.7990368797719167,-1.9537857596472858,0.8679085376828741
-3.3781140605283166,0.21093089680085697,-3.338642160331268,0.25924064270705427
-3.3304809916494946,0.4568744207760105,-3.418663348695279,0.3495419734973849
-3.4791004851694822,0.2996022597203165,-3.355957909995992,0.41025010795714123
-3.4713117261334663,0.10792764111174336,-3.3898955822714143,0.19211385950808516
-2.171035527022582,1.097923554757676,-2.3549927055935753,0.9246068490560683
-2.778155702919806,0.30091246997470655,-2.781398756629438,0.3134069676632243
-3.316983353977502,0.3092229605121659,-3.271372983435095,0.34599704141760207
-2.778024816916014,0.921772995477717,-2.9157328865129286,0.7461933142719701
-3.432779267265335,0.037031790025782385,-3.434280274710905,0.039073976456102506
-1.7962857174889342,0.8450413491240685,-1.7910289468314557,0.8294320141152102
-2.8690190413645027,0.4866570769865959,-2.8279680612121645,0.5053650323524855
-3.234780016287937,0.548703385040131,-3.2543856295676736,0.5003696790835778
-3.1154983409914703,0.20216674742729523,-3.1224988326089402,0.2018050462260646
-2.181763862025748,0.6133279387610333,-2.1776756759782825,0.6385071906080569
-2.053235862137786,0.8177185483217624,-1.9472861243523898,0.9501872206723535
-2.178831988432294,0.6522197746158795,-2.137535395419757,0.7189554787315323
-4.116132074727071,0.2420255594826628,-4.13307672470437,0.22655306233363548
-2.714679681658433,0.4781862424220211,-2.6945780637735766,0.519204696845515
-3.1091619352114073,0.26706089498947705,-3.0972022588531525,0.29956921122411145
-3.159289304192889,0.32846114091572076,-3.0927963631828628,0.40255061487069393
-4.213668215323805,0.0995659762264296,-4.220263102733087,0.10680542220645496
-2.868983001867253,0.5126851567846238,-2.9472113113910425,0.43226847791714357
-4.21803504433119,0.14621863920079647,-4.176241707803838,0.1895024570513536
-3.310169192515241,0.317808967242172,-3.273139136077431,0.3419672424921327
-3.0035974819073328,0.33833004062557137,-2.9099676380244954,0.4889463044193766
-3.681436452568944,0.07342161186618767,-3.6739608366132974,0.06375961740776477
-3.762065478566303,0.05461057517235446,-3.7616963306975593,0.05760021086223467
-3.0756863536297008,0.4073503536303278,-3.098629627700375,0.3900698884730278
-3.7893895937723627,0.21255028550158528,-3.8141083464029597,0.19011175868986735
-3.814170817939445,-0.0033072591874834245,-3.76240467452469,0.05546460136519844
-3.966084992791833,0.06453793861149038,-3.9393435948738986,0.09213390209685067
-3.9762969679153475,0.04526020465465308,-3.987037564043536,0.04904288599208024
-2.708422742586368,0.5386045314570787,-2.799163909565925,0.45817071767406553
-4.028805272835083,0.001953868089973554,-3.9921754075334412,0.04360857732381607
-2.940791648222751,0.2173148213389915,-2.820590386487355,0.3586944231558354
-3.016777133035472,0.6281650349119516,-3.1266549053462462,0.5075046294614746
-3.213437590942771,0.15720870778550022,-3.0829733238316277,0.2875038982832299
-2.0097949233096983,0.7643778544609354,-1.8489057383248348,0.9638070643967193
-3.3651847134541075,0.5537375347903577,-3.355985854683772,0.5924763670820412
-2.284451971948295,0.6782692165780393,-2.401751656024512,0.5439695681056986
-2.2375995669811832,0.7199402619947435,-2.2106900870884023,0.7591088336949561
